Date,Price_Bitcoin,btc_return_mo,btc_return_pa
2022-10,19386.99,0.01134932024582902,0.14502308536564446
2022-10,19169.43,0.007904159502815755,0.09908390946202905
2022-10,19019.1,-0.011542939109826955,-0.13005119303314916
2022-10,19241.2,-0.012537527905365442,-0.14049740112107
2022-10,19485.5,0.0014966812942591723,0.018108759226694415
2022-10,19456.38,-0.004868153743230685,-0.05687882168133507
2022-10,19551.56,-0.02491480530024992,-0.26122745389758617
2022-10,20051.13,0.0031373165062573705,0.03830426165719958
2022-10,19988.42,-0.017329116543950196,-0.18923114528046014
2022-10,20340.91,0.037953516662899034,0.5636331022866787
2022-10,19597.13,0.018846216433588747,0.25113347483609405
2022-10,19234.63,-0.000939088575062863,-0.011211040148612517
2022-10,19252.71,-0.008876131073511595,-0.10146453581447634
2022-09,19425.13,-0.004255146825889011,-0.049883536481417634
2022-09,19508.14,-0.0030483769500797564,-0.03597340114811365
2022-09,19567.79,0.02595750682519693,0.3600425071192084
2022-09,19072.71,-0.002127828777537144,-0.02523722946390028
2022-09,19113.38,0.011089334126826778,0.14149588187136986
2022-09,18903.75,-0.012570771311312234,-0.14084456372822596
2022-09,19144.41,0.015507589091059426,0.20281290738758195
2022-09,18852.06,-0.02055620094224142,-0.22061103539842197
2022-09,19247.72,0.016974657159689155,0.22383132779725634
2022-09,18926.45,-0.0025223578617615816,-0.029851893852164357
2022-09,18974.31,-0.02806547004668003,-0.2893690159342064
2022-09,19522.21,-0.01012428835384871,-0.11494956802789424
2022-09,19721.88,-0.017837106979315176,-0.19424638075974154
2022-09,20080.05,0.016656312797230788,0.2192420719474375
2022-09,19751.07,-0.005108679062424959,-0.059610639073190086
2022-09,19852.49,-0.00470711978815197,-0.05504578082423783
2022-09,19946.38,-0.014526392759036444,-0.16104248041259883
2022-09,20240.4,-0.09679699485666393,-0.7052699031014904
2022-09,22409.58,0.03550303240339647,0.5199051985138208
2022-09,21641.25,0.009794063369783057,0.12407103617047532
2022-09,21431.35,0.006152495504758049,0.07638020978206717
2022-09,21300.3,0.09910143273335947,2.1078016140329034
2022-09,19379.74,-0.00038221192903542534,-0.004576913748468803
2022-09,19387.15,0.021532260189161434,0.29129370980107905
2022-09,18978.5,-0.03868022346119704,-0.3771054630040863
2022-09,19742.13,-0.008027876735387074,-0.09219282355745217
2022-09,19901.9,0.00800042949887425,0.1003443198511198
2022-09,19743.94,-0.011280866894584185,-0.12727933161530725
